Id,RoadName,Label,Latitude,Longitude
52241,Toa Payoh Rise,Opp Caldecott Stn,1.338046111,103.838995
52249,Toa Payoh Rise,Aft Caldecott Stn,1.33783,103.8386
52251,Lor 4 Toa Payoh,Chung Hwa Free Clinic,1.332969806,103.8514209
52259,Lor 4 Toa Payoh,Opp Chung Hwa Free Clinic,1.332787465,103.8516569
52261,Lor 4 Toa Payoh,Opp Blk 73,1.334031673,103.8512814
52269,Lor 4 Toa Payoh,Blk 73,1.334042399,103.8514745
52271,Lor 4 Toa Payoh,Jackson Sq,1.336831139,103.8497472
52279,Lor 4 Toa Payoh,Blk 56,1.337024206,103.8499296
52281,Lor 5 Toa Payoh,Blk 68,1.334446111,103.8536242
52289,Lor 5 Toa Payoh,Blk 34,1.335019343,103.8538649
52291,Lor 5 Toa Payoh,Blk 59,1.33697006,103.8522471
52299,Lor 5 Toa Payoh,Blk 50,1.337159677,103.8523193
52301,Toa Payoh East,Blk 35,1.334110361,103.854626
52309,Toa Payoh East,Opp Blk 35,1.333903007,103.8546763
52311,Toa Payoh East,Blk 23,1.33435801,103.8572184
52319,Toa Payoh East,Blk 25,1.334121389,103.8571261
52321,Lor 6 Toa Payoh,Toa Payoh Stadium,1.331258988,103.8527071
52329,Lor 6 Toa Payoh,Opp Toa Payoh Stadium,1.331468175,103.8526869
52331,Lor 6 Toa Payoh,Blk 27,1.332463066,103.8558103
52339,Lor 6 Toa Payoh,Opp Blk 26,1.332871667,103.8558608
52341,Lor 6 Toa Payoh,Pei Chun Public Sch,1.336257778,103.8556225
52349,Lor 6 Toa Payoh,United Medicare Ctr,1.336193056,103.8554425
52351,Lor 6 Toa Payoh,Blk 2,1.338368007,103.8532801
52359,Lor 6 Toa Payoh,Blk 52,1.338628333,103.8526889
52361,Lor 6 Toa Payoh,Blk 1,1.339744089,103.8529812
52369,Lor 6 Toa Payoh,Blk 237,1.340018333,103.8527333
52371,Lor 8 Toa Payoh,First Toa Payoh Pr Sch,1.339929649,103.8565159
52381,Lor 8 Toa Payoh,Braddell Tech Bldg,1.33988664,103.8583063
52389,Lor 8 Toa Payoh,Blk 227,1.339726129,103.8580821
52391,Lor 8 Toa Payoh,Opp Blk 231,1.337651389,103.8598835
52399,Lor 8 Toa Payoh,Blk 231,1.336964494,103.8597339
52401,Jln Rajah,Blk 102,1.328301861,103.8508287
52409,Jln Rajah,Opp Blk 102,1.328019712,103.8510525
52411,Jln Rajah,Blk 105,1.328301,103.853806
52419,Jln Rajah,Curtin S'pore,1.328033056,103.8539175
52429,Lor 7 Toa Payoh,Blk 17A,1.336309751,103.8571294
52439,Lor 7 Toa Payoh,Opp Blk 5,1.338251111,103.8554117
52441,Lor 1 Toa Payoh,Blk 202,1.340831657,103.84976
52449,Lor 1 Toa Payoh,Toa Payoh Police Ctr,1.340449459,103.8500031
52451,Whampoa Rd,Blk 114,1.325319922,103.8573193
52479,Ah Hood Rd,Opp EASB,1.327496177,103.8457862
52481,Lor 8 Toa Payoh,Toa Payoh Polyclinic,1.335248333,103.8585928
52489,Lor 8 Toa Payoh,Opp Toa Payoh Polyclinic,1.335362778,103.8587119
52499,Whampoa Rd,St. Michael's Ter,1.326037598,103.8553721
52501,Lor 6 Toa Payoh,Toa Payoh Swim Cplx,1.330902209,103.8501176
52509,Lor 6 Toa Payoh,Opp Toa Payoh Swim Cplx,1.331157123,103.8501763
52529,Lor 8 Toa Payoh,Bef Blk 221,1.341326435,103.8573349
52539,Lor 8 Toa Payoh,Blk 210 Mkt/FC,1.339918056,103.8538625
52559,Toa Payoh Rise,Caldecott Stn,1.337356841,103.8394107
53009,Bishan St 13,Bishan Int,1.350455412,103.8498808
53011,Upp Thomson Rd,ST. THERESA'S HME,1.345553511,103.8382634
53019,Upp Thomson Rd,OPP ST. THERESA'S HME,1.346003496,103.8387178
53021,Upp Thomson Rd,Opp Shunfu Est,1.349679968,103.8365246
53029,Upp Thomson Rd,Shunfu Est,1.349392408,103.8372922
53039,Upp Thomson Rd,Thomson CC,1.351446817,103.8359107
53041,Upp Thomson Rd,Bef Thomson Ridge,1.353078316,103.834364
53049,Upp Thomson Rd,Bef Jln Todak,1.353626646,103.8342217
53051,Upp Thomson Rd,Bef Thomson Plaza,1.354995,103.8316003
53059,Upp Thomson Rd,Opp Thomson Plaza,1.355471,103.8312231
53061,Upp Thomson Rd,Bef Windsor Pk Rd,1.357158301,103.8288351
53069,Upp Thomson Rd,Aft Windsor Pk Rd,1.357771593,103.8289435
53071,Upp Thomson Rd,Opp Flame Tree Pk,1.360633337,103.8283425
53079,Upp Thomson Rd,Flame Tree Pk,1.360826667,103.8286433
53081,Upp Thomson Rd,Opp Faber Gdn,1.363193038,103.8278347
53089,Upp Thomson Rd,Faber Gdn,1.364131642,103.8282369
53091,Upp Thomson Rd,Bef Ang Mo Kio Ave 1,1.36482026,103.8279238
53099,Upp Thomson Rd,Aft Ang Mo Kio Ave 1,1.366606382,103.8284287
53111,Marymount Rd,Bef Marymount Lane,1.345496389,103.8389014
53119,Marymount Rd,Aft Bishan St 21,1.345358333,103.8391767
53121,Marymount Rd,Marymount Stn,1.350166942,103.8394742
53129,Marymount Rd,Opp Marymount Stn,1.349680577,103.8397803
53131,Marymount Rd,Blk 319,1.353158052,103.8403128
53139,Marymount Rd,Marymount View,1.35256346,103.8404367
53141,Marymount Rd,Opp Whitley Sec Sch,1.355665008,103.8413271
53149,Marymount Rd,Whitley Sec Sch,1.355481111,103.8416123
53151,Marymount Rd,Opp Blk 263A CP,1.359506347,103.8413406
53159,Marymount Rd,Blk 260,1.359686641,103.8417353
53161,Marymount Rd,Opp Blk 254,1.362211424,103.8421446
53169,Marymount Rd,Blk 254,1.362134687,103.8424879
53171,Sin Ming Rd,Blk 23,1.354661389,103.8363069
53179,Sin Ming Rd,Sin Ming Plaza,1.353039634,103.8358231
53181,Sin Ming Rd,Amtech Bldg,1.356072799,103.83781
53189,Sin Ming Rd,Blk 25,1.354963333,103.8368111
53191,Sin Ming Rd,Blk 7 Ind Est,1.358379448,103.8390892
53199,Sin Ming Rd,Blk 22A CP,1.357548308,103.8389924
53201,Sin Ming Dr,Opp Nea Reg Off,1.361285011,103.8385025
53209,Sin Ming Dr,Aft Nea Reg Off,1.360998287,103.8385267
53211,Bishan Rd,Opp Raffles Instn,1.347071695,103.8471267
53219,Bishan Rd,Raffles Instn,1.346061111,103.8465836
53221,Bishan St 11,BLK 115,1.348168406,103.8484544
53229,Bishan St 11,Blk 501,1.348223035,103.8492724
53231,Bishan Rd,BISHAN STN,1.350899978,103.8479799
53239,Bishan Rd,OPP BISHAN STN,1.351003056,103.8476588
53241,Bishan Rd,OPP BLK 217,1.356156392,103.8499566
53249,Bishan Rd,BLK 210,1.355383052,103.849119
53251,Bishan St 11,BLK 125,1.346788295,103.8519982
53259,Bishan St 11,Opp Blk 125,1.347115959,103.8519958
53261,Bishan St 14,Opp Bishan Stadium,1.352859758,103.8517906
53269,Bishan St 14,Bishan Stadium,1.353357924,103.851119
53271,Bishan St 13,Opp Kuo Chuan Presby Sch,1.349346111,103.853915
53279,Bishan St 13,Kuo Chuan Presby Sch,1.349702654,103.853913
53281,Bishan St 13,Blk 169,1.346656389,103.8543208
53289,Bishan St 13,Zion Bible Presby Ch,1.347206111,103.8545811
53291,Shunfu Rd,Shunfu Mart,1.35231395,103.837114
53299,Shunfu Rd,Blk 314,1.351740117,103.8379455
53301,Bishan St 21,Raffles Instn,1.348611389,103.8459236
53309,Bishan St 21,Opp Raffles Instn,1.348491378,103.8452725
53311,Bishan St 21,Opp Bosch,1.346845,103.8416239
53319,Bishan St 21,Bosch,1.347225,103.8412483
53321,Sin Ming Ave,CityCab,1.36135,103.8402947
53329,Sin Ming Ave,Opp CityCab,1.361539701,103.8404955
53331,Sin Ming Ave,Bef Bright Hill Tp,1.362854722,103.8370128
53339,Sin Ming Ave,Opp Bright Hill Tp,1.363129982,103.8367836
53341,Sin Ming Ave,Blk 407,1.363556389,103.8339417
53349,Sin Ming Ave,Bishan Pk Sec Sch,1.363739827,103.8337932
53351,Sin Ming Ave,Ai Tong Sch,1.360809722,103.8321175
53359,Sin Ming Ave,Opp Ai Tong Sch,1.361256667,103.8319617
53361,Sin Ming Ave,Blk 454,1.359298333,103.8303208
53369,Sin Ming Ave,Opp Blk 454,1.359473443,103.8301456
53371,Bishan St 22,Blk 257,1.359943333,103.8437957
53379,Bishan St 22,Blk 245,1.360186702,103.8438602
53381,Bishan St 22,Bishan Nth Shop Mall,1.358304328,103.8449621
53389,Bishan St 22,Opp Bishan Nth Shop Mall,1.358044737,103.8451693
53391,Bishan St 22,Opp Blk 203,1.354442917,103.8469632
53399,Bishan St 22,Blk 202,1.354640028,103.8470163
53401,Bishan St 12,Guangyang Sec Sch,1.345416667,103.8504889
53409,Bishan St 12,Blk 131,1.345346097,103.8512681
53419,Bishan St 12,Opp Guangyang Pr Sch,1.346399965,103.8498088
53421,Bishan St 11,BLK 151A MKT,1.345658889,103.8553811
54009,Ang Mo Kio Ave 8,Ang Mo Kio Int,1.369687699,103.8485672
54011,Ang Mo Kio Ave 6,Blk 207,1.365670448,103.8434104
54019,Ang Mo Kio Ave 6,Aft Blk 304,1.366186667,103.8441833
54031,Ang Mo Kio Ave 6,Opp Al-Muttaqin Mque,1.37008641,103.8453411
54039,Ang Mo Kio Ave 6,Bef Al-Muttaqin Mque,1.370917861,103.8456365
54041,Ang Mo Kio Ave 6,Opp Courts Ang Mo Kio,1.373483351,103.8449871
54049,Ang Mo Kio Ave 6,Courts Ang Mo Kio,1.373504722,103.8453257
54051,Ang Mo Kio Ave 6,Bef Ang Mo Kio Ave 5,1.376270004,103.8446581
54059,Ang Mo Kio Ave 6,Bef Ang Mo Kio Lib,1.376284989,103.844983
54061,Ang Mo Kio Ave 1,Blk 244,1.367288017,103.8340408
54069,Ang Mo Kio Ave 1,Opp Blk 244,1.366919972,103.8340556
54071,Ang Mo Kio Ave 1,Blk 310C,1.364336649,103.8449067
54079,Ang Mo Kio Ave 1,OPP BLK 315,1.363898056,103.8458592
54081,Ang Mo Kio Ave 1,TECK GHEE CT,1.363589722,103.8478669
54089,Ang Mo Kio Ave 1,OPP ANG MO KIO SWIM CPLX,1.362970011,103.8484912
54091,Ang Mo Kio Ave 1,BLK 331,1.36167975,103.850928
54099,Ang Mo Kio Ave 1,OPP BLK 333,1.361187778,103.8510481
54101,Ang Mo Kio Ave 1,Aft Ang Mo Kio Ave 10,1.357320978,103.8546576
54109,Ang Mo Kio Ave 1,Bef Ang Mo Kio Ave 10,1.357081692,103.8543389
54161,Ang Mo Kio St 11,Opp Blk 255,1.371076646,103.8348293
54169,Ang Mo Kio St 11,Blk 255,1.370898333,103.8347669
54181,Ang Mo Kio Ave 4,BLK 258,1.370533052,103.836535
54189,Ang Mo Kio Ave 4,BLK 110,1.370469663,103.8367907
54191,Ang Mo Kio Ave 4,BLK 170,1.374471933,103.837564
54199,Ang Mo Kio Ave 4,BLK 163,1.3743,103.8376728
54201,Ang Mo Kio Ave 4,OPP BLK 155,1.376084986,103.8392761
54209,Ang Mo Kio Ave 4,BET BLKS 152/155,1.376381197,103.8395232
54211,Ang Mo Kio Ave 3,MAYFLOWER SEC SCH,1.368612222,103.8363483
54219,Ang Mo Kio Ave 3,OPP MAYFLOWER SEC SCH,1.368807771,103.836794
54221,Ang Mo Kio Ave 3,Opp Ang Mo Kio Pr Sch,1.36995608,103.8395934
54229,Ang Mo Kio Ave 3,Ang Mo Kio Pr Sch,1.369605779,103.8399327
54231,Ang Mo Kio Ave 3,Blk 129,1.369660125,103.8419391
54239,Ang Mo Kio Ave 3,Blk 209,1.369186094,103.8433202
54241,Ang Mo Kio Ave 3,Blk 700B,1.369135186,103.8461801
54247,Ang Mo Kio Ave 3,Blk 322,1.368738365,103.8471931
54248,Ang Mo Kio Ave 3,Blk 324,1.368754906,103.8466101
54251,Ang Mo Kio Ave 5,Aft Grandeur 8,1.376890028,103.846172
54259,Ang Mo Kio Ave 5,Opp Grandeur 8,1.377209444,103.8462822
54261,Ang Mo Kio Ave 3,Aft Ang Mo Kio Stn Exit A,1.369469419,103.8507545
54269,Ang Mo Kio Ave 3,Opp Ang Mo Kio Stn,1.369210065,103.8511189
54271,Ang Mo Kio Ave 3,Blk 586,1.369963268,103.8535666
54279,Ang Mo Kio Ave 3,Blk 427,1.36968919,103.8540476
54281,Ang Mo Kio Ave 3,Blk 570,1.369490257,103.8560128
54289,Ang Mo Kio Ave 3,Blk 452,1.369103032,103.8561505
54291,Ang Mo Kio Ave 3,Blk 564,1.369188614,103.8588615
54299,Ang Mo Kio Ave 3,Opp Blk 565,1.368901527,103.8583266
54301,Ang Mo Kio Ave 3,Blk 5022,1.370195005,103.8628468
54309,Ang Mo Kio Ave 3,Opp Blk 5022,1.369888353,103.863066
54311,Ang Mo Kio Ave 8,Blk 332,1.361436108,103.8525751
54319,Ang Mo Kio Ave 8,Opp Christ The King Ch,1.362059691,103.8530548
54321,Ang Mo Kio Ave 8,Blk 354,1.363984674,103.8523779
54329,Ang Mo Kio Ave 8,Blk 420,1.364497725,103.8524798
54331,Ang Mo Kio Ave 8,Blk 346,1.367194737,103.8505685
54339,Ang Mo Kio Ave 8,Blk 422,1.367844701,103.8505797
54341,Ang Mo Kio Ave 8,Opp Blk 504,1.374621421,103.8478247
54349,Ang Mo Kio Ave 8,Blk 504,1.374773333,103.8481053
54351,Ang Mo Kio Ave 5,Nanyang Poly,1.376477779,103.8500347
54359,Ang Mo Kio Ave 5,Blk 502,1.376153348,103.8499921
54369,Ang Mo Kio Ind Pk 1,Opp Blk 4025,1.358746389,103.8558828
54371,Ang Mo Kio Ave 10,Blk 409A,1.362383063,103.8556828
54379,Ang Mo Kio Ave 10,Blk 475,1.362889989,103.855948
54381,Ang Mo Kio Ave 10,Blk 443,1.365741674,103.8560862
54389,Ang Mo Kio Ave 10,Blk 465,1.366389736,103.8566054
54391,Ang Mo Kio Ave 8,Aft Ang Mo Kio Int,1.371619722,103.8482886
54399,Ang Mo Kio Ave 8,Bef Ang Mo Kio Stn Exit B,1.371373023,103.8486611
54401,Ang Mo Kio St 52,Blk 522,1.372946681,103.8516353
54409,Ang Mo Kio St 52,Opp Blk 522,1.372708333,103.8521389
54411,Ang Mo Kio St 52,Blk 527,1.372353056,103.8542292
54419,Ang Mo Kio St 52,Opp Blk 527,1.372061678,103.8548909
54429,Ang Mo Kio St 54,Blk 561,1.370346605,103.8581855
54439,Ang Mo Kio St 54,Blk 549,1.373284742,103.8571539
54441,Ang Mo Kio St 53,Blk 507,1.374181695,103.8507692
54449,Ang Mo Kio St 53,Opp Blk 507,1.374608105,103.8508896
54451,Ang Mo Kio Ave 5,Blk 643,1.377235018,103.8405965
54459,Ang Mo Kio Ave 5,Blk 151,1.376933361,103.841201
54461,Ang Mo Kio Ave 5,Blk 649,1.377479971,103.8433994
54469,Ang Mo Kio Ave 5,Opp Blk 649,1.37720167,103.8434968
54471,Ang Mo Kio Ave 5,Opp Blk 538,1.376134708,103.8532966
54479,Ang Mo Kio Ave 5,Blk 538,1.375793351,103.8532004
54481,Ang Mo Kio Ave 5,Ite Coll Ctrl,1.375994979,103.8557653
54489,Ang Mo Kio Ave 5,Opp Ite Coll Ctrl,1.375661389,103.8557967
54491,Ang Mo Kio Ave 5,Aft CTE,1.377171653,103.8601032
54499,Ang Mo Kio Ave 5,Bef CTE,1.377008067,103.8605536
54501,Ang Mo Kio Ave 5,Opp AMK Ind Pk 2,1.377871389,103.8626631
54509,Ang Mo Kio Ave 5,Aft Blk 5000,1.377588358,103.8625705
54511,Ang Mo Kio Ind Pk 2,Blk 5028,1.371676382,103.8634476
54519,Ang Mo Kio Ind Pk 2,Opp Blk 5023,1.371218056,103.8637356
54521,Ang Mo Kio Ind Pk 2,Blk 5046,1.373426407,103.8628875
54529,Ang Mo Kio Ind Pk 2,Opp Blk 5043,1.373359729,103.8630362
54531,Bishan Rd,OPP BISHAN PK,1.358399743,103.8513269
54539,Bishan Rd,BISHAN PK,1.358571111,103.8510481
54571,Ang Mo Kio Ave 10,Blk 532,1.37425473,103.8549193
54579,Ang Mo Kio Ave 10,Blk 540,1.374878174,103.8548308
54581,Ang Mo Kio Ave 10,Blk 574,1.371058333,103.8566583
54589,Ang Mo Kio Ave 10,Blk 555,1.371734416,103.8567189
54591,Ang Mo Kio Ind Pk 2,Opp Blk 5060,1.375306667,103.8617739
54599,Ang Mo Kio Ind Pk 2,Blk 5056,1.374894722,103.8618014
54601,Ang Mo Kio Ave 10,Townsville Pr Sch,1.359421389,103.8551458
54609,Ang Mo Kio Ave 10,Opp Townsville Pr Sch,1.359357778,103.8552925
54611,Ang Mo Kio Ave 1,BLK 220,1.364894705,103.8405742
54619,Ang Mo Kio Ave 1,OPP BLK 220,1.364671684,103.8405029
54621,Ang Mo Kio Ave 1,BLK 223,1.365953312,103.8377307
54629,Ang Mo Kio Ave 1,OPP BLK 223,1.36558807,103.8380167
54631,Ang Mo Kio Ind Pk 2,Bef Ang Mo Kio Ind Pk 2A,1.377021667,103.8669752
54641,Ang Mo Kio Ind Pk 2,Sing Ind Cplx,1.375739674,103.8646091
54651,Ang Mo Kio Ave 5,Opp Techplace 2,1.378542757,103.8655186
54659,Ang Mo Kio Ave 5,Techplace 2,1.37834008,103.8668627
55009,Ang Mo Kio St 63,Ang Mo Kio Depot,1.385898311,103.847577
55011,Yio Chu Kang Rd,Opp The Calrose,1.382261657,103.8357043
55019,Yio Chu Kang Rd,The Calrose,1.382283056,103.8361694
55021,Yio Chu Kang Rd,OPP SEASONS PK,1.385701178,103.8387271
55029,Yio Chu Kang Rd,SEASONS PK,1.385651937,103.8391711
55031,Yio Chu Kang Rd,Opp NCS Hub,1.389447742,103.8436033
55039,Yio Chu Kang Rd,NCS Hub,1.389157323,103.8438314
55041,Yio Chu Kang Rd,Opp Ue Bizhub Ctrl,1.391224067,103.846028
55049,Yio Chu Kang Rd,Ue Bizhub Ctrl,1.391105477,103.8465928
55051,Yio Chu Kang Rd,Opp ST Electronics,1.392399801,103.8489624
55059,Yio Chu Kang Rd,ST Electronics,1.392082265,103.8490952
55071,Yio Chu Kang Rd,Bef KLC Intl Inst,1.392462741,103.8526183
55079,Yio Chu Kang Rd,Aft KLC Intl Inst,1.391952167,103.853368
55081,Yio Chu Kang Rd,Opp Sunrise Gdns,1.391771334,103.8559733
55089,Yio Chu Kang Rd,Aft Sunrise Gdns,1.391294037,103.856304
55101,Yio Chu Kang Rd,Opp Serenity Pk,1.390940142,103.8596792
55109,Yio Chu Kang Rd,Serenity Pk,1.390494473,103.8599335
55111,Ang Mo Kio Ave 5,Blk 180,1.376955563,103.8377737
55119,Ang Mo Kio Ave 5,Blk 617,1.377285307,103.8378471
55121,Ang Mo Kio Ave 5,Opp Blk 604,1.379431389,103.8351978
55129,Ang Mo Kio Ave 5,Blk 604,1.37955302,103.8354994
55131,Ang Mo Kio Ave 4,BLK 612,1.37986282,103.8396597
55139,Ang Mo Kio Ave 4,BLK 641,1.378940116,103.8400749
55141,Ang Mo Kio Ave 4,OPP BLK 622,1.381513056,103.8390206
55149,Ang Mo Kio Ave 4,BLK 622,1.381476389,103.8392681
55151,Ang Mo Kio Ave 9,Ang Mo Kio Comm Hosp,1.383394401,103.8403312
55159,Ang Mo Kio Ave 9,Opp Ang Mo Kio Comm Hosp,1.383362,103.84065
55169,Ang Mo Kio St 61,Opp Yio Chu Kang Cc,1.381236392,103.8410023
55171,Ang Mo Kio Ave 6,CASTLE GREEN,1.385643889,103.8422978
55179,Ang Mo Kio Ave 6,OPP CASTLE GREEN,1.385731799,103.8425943
55181,Ang Mo Kio Ave 6,Opp Yio Chu Kang Stn,1.381432514,103.8438923
55189,Ang Mo Kio Ave 6,Yio Chu Kang Stn,1.382619958,103.8438384
55199,Ang Mo Kio St 61,Blk 645,1.379524768,103.8426632
55201,Ang Mo Kio Ave 6,Opp Anderson JC,1.37859114,103.8443777
55209,Ang Mo Kio Ave 6,Anderson JC,1.378631667,103.8446844
55211,Ang Mo Kio St 62,Aft Ang Mo Kio Fire Stn,1.386037595,103.8455676
55219,Ang Mo Kio St 62,Bef Ang Mo Kio Ave 9,1.385607252,103.8459306
55221,Ang Mo Kio St 64,Opp SMRT Buses AMK Depot,1.387790028,103.8462112
55229,Ang Mo Kio St 64,SMRT Buses AMK Depot,1.38851043,103.8459157
55231,Ang Mo Kio St 63,Opp Sbst Ang Mo Kio Depot,1.385760939,103.8483169
55239,Ang Mo Kio St 63,Sbst Ang Mo Kio Depot,1.386997778,103.8480411
55241,Lentor Ave,Aft Yio Chu Kang Rd,1.389329853,103.8407103
55249,Lentor Ave,Bef Yio Chu Kang Rd,1.389664059,103.840852
55251,Lentor Ave,Countryside Est,1.390936005,103.8388558
55259,Lentor Ave,Opp Countryside Est,1.391413462,103.8387287
55261,Lentor Ave,Bullion Pk Condo,1.392424444,103.8364956
55269,Lentor Ave,Opp Bullion Pk Condo,1.39252555,103.8369165
55271,Lentor Ave,Aft Lentor Flyover,1.394998333,103.8325139
55279,Lentor Ave,Lentor Flyover,1.394147371,103.8343381
55281,Lentor Ave,Aft SLE,1.398136957,103.8288132
55289,Lentor Ave,LP 94,1.398443393,103.8290392
55301,Ang Mo Kio Ave 9,AMK Police Div HQ,1.384251667,103.8444567
55309,Ang Mo Kio Ave 9,Opp AMK Police Div HQ,1.384083333,103.8444475
55311,Ang Mo Kio Ave 9,Opp Yio Chu Kang Stadium,1.384303578,103.8468397
55319,Ang Mo Kio Ave 9,Yio Chu Kang Stadium,1.384086699,103.8467826
55321,Ang Mo Kio Ave 8,Opp Nanyang Poly,1.378363333,103.8472253
55329,Ang Mo Kio Ave 8,Nanyang Poly,1.379019701,103.8472253
55331,Lentor Loop,Aft Lentor Gr,1.386922462,103.837141
55339,Lentor Loop,Aft Florissa Pk,1.38708226,103.8371164
55341,Lentor Dr,Opp Thomson Gr,1.384985816,103.8366995
55349,Lentor Dr,Thomson Gr,1.384791442,103.8364931
55351,Lentor Rd,Opp Fudu Wk P/G,1.389736788,103.836964
55361,Lentor Loop,Countryside Gdn P/G,1.389836856,103.838605
55371,Lentor Loop,Aft Lentor St,1.388614367,103.8344045
55381,Lentor Loop,Bef Bullion Pk,1.38990417,103.8362464
55509,Ang Mo Kio Ave 8,Yio Chu Kang Int,1.381132415,103.8455559
56019,Upp Thomson Rd,Bef Ang Mo Kio Ave 1,1.369495535,103.8286291
56021,Upp Thomson Rd,Opp S'wang Hill FC,1.37242859,103.8284292
56029,Upp Thomson Rd,Bef Sembawang Hill FC,1.373595,103.8287
56031,Upp Thomson Rd,Bef Yio Chu Kang Rd,1.376956667,103.8282253
56039,Upp Thomson Rd,Aft Yio Chu Kang Rd,1.376730556,103.8284839
56041,Upp Thomson Rd,Opp Meadows @ Peirce,1.379161667,103.8275778
56049,Upp Thomson Rd,Meadows @ Peirce,1.379456389,103.8276883
56051,Upp Thomson Rd,Opp Tagore Rd,1.38249473,103.825764
56059,Upp Thomson Rd,Bef Tagore Rd,1.382688058,103.8260455
56061,Upp Thomson Rd,Aft Tagore Dr,1.385147519,103.8228745
56069,Upp Thomson Rd,Bef Tagore Dr,1.385304995,103.8232088
56071,Upp Thomson Rd,Bef Old Upp Thomson Rd,1.387177444,103.8196482
56079,Upp Thomson Rd,Aft Old Upp Thomson Rd,1.38756641,103.8195979
56081,Upp Thomson Rd,Bef SLE,1.391697967,103.8182131
56089,Upp Thomson Rd,Aft SLE,1.392050912,103.8186111
56091,Upp Thomson Rd,Bef Springleaf Rd,1.396345266,103.8184117
56099,Upp Thomson Rd,Aft Springleaf Rd,1.396068178,103.8188299
56191,Yio Chu Kang Rd,Teachers' Housing Est,1.378798333,103.8294408
56199,Yio Chu Kang Rd,Aft Thomson Hills Dr,1.378923333,103.8300364
56201,Yio Chu Kang Rd,Aft Munshi Abdullah Ave,1.380593816,103.8322476
56209,Yio Chu Kang Rd,Bef Thomson Hills Dr,1.380318633,103.8324031
56241,Ang Mo Kio Ave 2,St. Nicholas Girls',1.371991667,103.8332083
56249,Ang Mo Kio Ave 2,Opp St. Nicholas Girls',1.372958319,103.8330111
56251,Ang Mo Kio Ave 2,Opp Horizon Gdns,1.376374722,103.8344186
56259,Ang Mo Kio Ave 2,Horizon Gdns,1.376844444,103.8348403
56261,Ang Mo Kio Ave 1,AFT Ang mo kio avenue 2,1.36786219,103.8317274
56269,Ang Mo Kio Ave 1,BEF Ang mo kio avenue 2,1.367418354,103.832334
56289,Ang Mo Kio Ave 2,Bef Shangri-La Wk,1.370231678,103.8323266
57011,Upp Thomson Rd,Opp Springleaf Nature Pk,1.400157254,103.8171721
57019,Upp Thomson Rd,Springleaf Nature Pk,1.400562609,103.8173447
57021,Sembawang Rd,Forest Hills Condo,1.404140741,103.8183424
57029,Sembawang Rd,Aft The Springside,1.403962906,103.8186226
57031,Sembawang Rd,Nee Soon Driclad Ctr,1.40705412,103.8201226
57039,Sembawang Rd,SPIRITUAL GRACE PRESBY CH,1.4061175,103.8199872
57041,Sembawang Rd,Nee Soon HQ 22 SIB,1.410692683,103.8219231
57049,Sembawang Rd,Opp Nee Soon HQ 22 SIB,1.410820278,103.8223353
57051,Sembawang Rd,Aft Sembawang Air Base,1.415206,103.8233905
57059,Sembawang Rd,Opp Sembawang Air Base,1.414727778,103.8235655
57061,Sembawang Rd,Dieppe Barracks,1.419905,103.8245465
57069,Sembawang Rd,Opp Dieppe Barracks,1.418965927,103.8246055
57071,Sembawang Rd,Opp Khatib Camp,1.424958,103.8255225
57079,Sembawang Rd,Khatib Camp,1.424438602,103.8256679
57081,Sembawang Rd,Opp Blk 713,1.427536111,103.8265547
57089,Sembawang Rd,Blk 713,1.427405009,103.8268567
57111,Sembawang Rd,Opp Blk 101,1.431236226,103.8265494
57119,Sembawang Rd,Blk 101,1.431302571,103.8268877
57121,Sembawang Rd,Opp Blk 115B,1.433450833,103.8263113
57129,Sembawang Rd,Blk 114,1.434186569,103.8264145
57131,Sembawang Rd,Opp Jln Kemuning,1.438084138,103.8252975
57139,Sembawang Rd,Aft Jln Kemuning,1.437956621,103.8255963
57141,Mandai Rd,Bef Upp Thomson Rd,1.402482551,103.8169623
57149,Mandai Rd,Aft Upp Thomson Rd,1.402368163,103.8168955
58009,Sembawang Vista,Sembawang Int,1.447481793,103.8194139
58011,Sembawang Rd,Opp Sembawang Shop Ctr,1.441356114,103.8241875
58019,Sembawang Rd,Aft Sembawang Shop Ctr,1.440851088,103.82473
58021,Sembawang Rd,Opp The Nautical,1.44324137,103.8236786
58029,Sembawang Rd,The Nautical,1.443159194,103.8239851
58041,Sembawang Rd,Blk 590C,1.449393465,103.8268558
58049,Sembawang Rd,Opp Blk 590C,1.449195252,103.8270354
58051,Sembawang Rd,Blk 592C,1.450879722,103.8284308
58059,Sembawang Rd,Opp Blk 592C,1.450790077,103.828663
58061,Sembawang Rd,Aft Durban Rd,1.452964231,103.8311063
58069,Sembawang Rd,Opp Durban Rd,1.452713863,103.831184
58071,Sembawang Rd,Bef Jln Basong,1.455284221,103.8338898
58079,Sembawang Rd,Aft Jln Basong,1.455004462,103.8338122
58081,Sembawang Rd,Opp Jln Janggus,1.458251944,103.8359461
58089,Sembawang Rd,Aft Andrews Ave,1.458732559,103.8365422
58091,Sembawang Rd,Sembawang Pk,1.46211498,103.8379192
58099,Sembawang Rd,Opp Sembawang Pk,1.461498762,103.8375658
58101,Canberra Rd,Blk 311,1.446672778,103.8228228
58109,Canberra Rd,Opp Blk 311,1.446676079,103.823093
58111,Canberra Rd,Blk 351 CP,1.450962723,103.8207523
58119,Canberra Rd,Blk 502A,1.450999255,103.8210232
58121,Canberra Rd,Blk 424A CP,1.453291155,103.8192948
